concept_id,gloss,generosity,is_nonhit_control,tk_segment,an_segment,context,support,confidence
squeeze,SQUEEZE,2,0,k- (onset),k- (onset),onset-initial,"TK: kan, khán, kam-; AN: kompəə, kəmɨs, katasín, kanamuʔ",4
squeeze,SQUEEZE,2,0,-an (coda/nucleus),-an (coda/nucleus),final,"TK: nɛn, nɐn, kan; AN: banan, manan-",2
steal,STEAL,2,0,l/j,k/g,onset,"TK ljak/kjak/ljak (Kam-Sui, Tai) vs. AN karau, koopa, kɔʔua, g.u.p.eː.t (Shwng, Formosan, W.MP)",3
steal,STEAL,2,0,k,k,onset,"TK kja(k), cak, tsak, lak (Kam-Sui, Tai) vs. AN kawat, karau, koopa (W.MP, Shwng)",4
steal,STEAL,2,0,ak,aw/au,coda,"TK tsak, tsak, cak, lak (Tai) vs. AN takaw, nakaw, kawat, takawun (W.MP)",4
steal,STEAL,2,0,m/l,m/n,"onset, alternate roots","TK mo:i, lu:m (Tai, Kra) vs. AN manako, mnagaw, marmaʔ (W.MP, Formosan)",2
stick,STICK,2,0,ka/kɐ,ka,onset syllable; root initial,"TK: kɐn⁴⁵, kwɐn⁴⁵; AN: kayu, káyu, kahuy, kahui, ka'yoʔ, kahew, kioʔo, kálu",5
stick,STICK,2,0,ŋ/-n,-u/-uy,"coda, nucleus in monosyllabic forms","TK: tɐŋ²¹⁴, kɛŋ³¹, klaŋ³²; AN: kayu, kayuy, kapuy, kahuy",3
stick,STICK,2,0,f,h,"onset, especially before 'a'/'ɐ'/low vowels","TK: fɐi²¹, fɛ̈i³³; AN: kahuy, kahui (possible lenition/spirantization chain)",2
stick,STICK,2,0,t,d/t,"onset, in secondary/compound forms","TK: tɐt⁵⁵, tɜt⁵⁵, tɤŋ²¹⁴, tɜŋ²¹⁴; AN: tuddúng, tuding-, teken, tokun, tattakor, tuting-",4
stick,STICK,2,0,ɔ/a,a/á,"nucleus vowel, non-high","TK: mɔk³⁴, mɔk²², klaŋ³², kɛŋ³¹; AN: káyu, kahuy, kálu, tapakazo",3
suck,SUCK,2,0,t,p,coda/final,"TK: dot, sut, lut, dut, ʒɔt, ru:t́ | AN: sup, sip, sep, sipsip, supsup, səpˈsəp",4
suck,SUCK,2,0,d,s,onset,"TK: dot, dut, du:t, dùut | AN: sipsip, sisep, sesep, sup'sup, sumisip, sirəpáu",3
suck,SUCK,2,0,u,u~i,nucleus/vowel,"TK: du:t, dùut, lu:t, ru:t́, lut, tuət | AN: sup, sip, supsup, sipsip, suʔ, sussúp",3
suck,SUCK,2,0,s/ʃ/ś,s,onset,"TK: śut, sot, sot | AN: sipsip, sisep, sumisip, sussúp, supsup",3
suck,SUCK,2,0,ʒ,s,onset,"TK: ʒɔt, ʒɔt | AN: sisep, sɨsuʔ, sussúp",2
swim,SWIM,2,0,w-/j-,l-,onset,"TK wa:j, wai, waːi, wâay, jou//AN langoy, laŋuy, lmaŋuy, láŋoy",3
swim,SWIM,2,0,-ai/-oi/-ui,-uy/-oy,nucleus+glide,"TK wai, waai, wa:j, lui, lei // AN langoy, laŋuy, lumaŋuy, languy",4
swim,SWIM,2,0,-m/-n,-ŋ,coda or medial nasal,"TK nam, nham, zam, ʔa:p (as nasal component or suffix) // AN laŋuy, langoy, laŋolo, naglangoy",3
swim,SWIM,2,0,p-/ph-/f-,h-/k-,onset (less frequent),"TK plei, pei, phu // AN huma'lug, kahoŋ, kalang, káue",2
that,THAT,2,0,n,n,medial/coda,"TK: nan, cjen, hɐn, kɐn; AN: yan, ʔaˈʔan, sayan, yaqan, a.n.j",5
that,THAT,2,0,k,ʔ,onset (pre-nasal or pre-vocalic),"TK: kɐn, kjɐn, kjɛn; AN: ʔan, ʔuyito, koani, k-una",3
that,THAT,2,0,pj-/kj-/cj-,j-/y-,onset,"TK: kjɐn, cjen, cjɜn; AN: yan, yaqan, njany",3
that,THAT,2,0,a,a,"vowel, nucleus","Both sides: pAj, nAn, hAn / yan, ʔaˈʔan, sayan, k-una",4
that,THAT,2,0,j,y,medial/onset cluster or glide,"TK: paj33, kjɐn, cjen, mi³²+hən³²³; AN: yan, yaqan, sayan",3
that,THAT,2,0,tsa/sa,sa/say,"onset and nucleus, possibly deictic marker","TK: tsa⁵ (Kam-Sui), tai cjɜn; AN: sayan, sáya', siitu",2
that,THAT,2,0,ui/ɯi,wi/way,nucleus,"TK: ʔui⁵, jɯŋ; AN: way, wái, wapa",2
think,THINK,2,0,ŋ,ŋ,coda or medial,"TK: siːŋ, θiɤŋ, siəŋ, θɯəŋ; AN: aŋər, marəŋaŋər, maŋər, kimianger",4
think,THINK,2,0,n,n,onset or medial,"TK: nɜm, nɐm, ʔnɐm, ʔnʊm; AN: mandignika, nakem, magənang, remrém, mannono(t)",3
think,THINK,2,0,s,s,onset,"TK: siːŋ, siəŋ; AN: ʔisip, mag-ísip, maisip",3
think,THINK,2,0,k,k,onset or medial,"TK: khit̪; AN: pikir, b++pikir, kəmiaŋər",2
think,THINK,2,0,m,m,"onset or medial, often in affixed forms","TK: nɜm, nɐm, ʔnɐm, ʔnʊm; AN: m.a.ʔ.m.i, mihalatəŋ, maghunahúna, marəŋaŋər, magənang",2
thou,THOU,2,0,m-,k-,onset,"TK: məŋ, mɤŋ, mɯŋ, mʌŋ, meɯ; AN: kamu, koso, kaw, kau",3
thou,THOU,2,0,ŋ,u,coda or rhyme,"TK: məŋ, mɯŋ, mʌŋ; AN: kamu, kau, kaw",2
thou,THOU,2,0,th-,k-/ʔ-,onset (non-nasal series),"TK: thəə, thə; AN: koso, ʔisu, k-isu",2
thou,THOU,2,0,aɯ~ɯ,aʊ~aw~au,main vowel,"TK: măɯ, meɯ, maɨ, mɯŋ; AN: kau, kaw, ikaw, káwu",4
thou,THOU,2,0,c-,s-/si-,onset (alternative forms),"TK: caw; AN: siw, sîoʔo'",2
thou,THOU,2,0,,ʔ-,proclitic onset,"TK: ---; AN: ʔasu, ʔisu, ʔiso",1
thunder,THUNDER,2,0,pj-/fa-,bi-/bu-/bru-/pyu-,onset,"TK: pja, fa; AN: biiwaʔ, bu(b), bru(w)a, pyuwa, bitvah, bitvaq",4
thunder,THUNDER,2,0,"-a, -a:",-a/-aʔ,nucleus/coda,"TK: fa:, pja; AN: biiwaʔ, bru(w)a, pyuwa, bitvah, tselalaq",4
thunder,THUNDER,2,0,lɔŋ/laŋ,loŋ/lul/luləŋ,rhyme or coda,"TK: laŋ, lɔ:ŋ, hɔ:ŋ, rɔ:ŋ; AN: loŋgodu, glugong, lul, kələkələŋan",3
thunder,THUNDER,2,0,qum/kəm/qam,kum/gum/gund,onset + CVC syllable,"TK: qum, kəm, qam; AN: gundul, gund, kugun, t.ə.g.uː.n",3
thunder,THUNDER,2,0,mo/wei/ni,"vo-, vu-, wo-",onset,"TK: mo, wei, ni (less frequent); AN: vohotojimā, voo, vu-, wo-",2
thunder,THUNDER,2,0,pla/pja/pjha,pla/kla,complex onset,"TK: pla, pja, pjha; AN: plakat, kla, tselalaq",2
tongue,TONGUE,2,0,l,l/d,onset (CV syllable),"TK: lin, len, lən, lɪn (Tai); di:n, ɬin (Hlai) :: AN: lila, dila, di:la, rila, ridam",4
tongue,TONGUE,2,0,i~ɪ~ɜ,i,vowel of first syllable/nucleus,"TK: lin, lɪn, lɜn :: AN: dila, lila, rila",4
tongue,TONGUE,2,0,n,l,coda/final (CVC structure),"TK: lin, len :: AN: dila, lila",3
tongue,TONGUE,2,0,ma/me,ma/me,body-part/semantic root syllable,"TK: ma_lɛn, măk_lin, me (Kra), mji :: AN: hema, hamali, sema, mero",3
tongue,TONGUE,2,0,pi,ri,"possible initial, limited distribution","TK: pi (Kra) :: AN: rila, ridam (Formosan), riˈraʔ",2
tongue,TONGUE,2,0,ɬ/ł,l,onset (Hlai-TK ~ Western MP AN),"TK: ɬin, ɬi:n, łin (Hlai) :: AN: lila, lilaʔ, l.e.l.a",3
twenty,TWENTY,2,0,ni-/ji-,duwa-/dua-/rua-,first element (numeral 'two' as prefix for 'twenty'),"TK: ni.6_sip.8, ji.6_lip.7, ji.6_sip.8; AN: duwa-pulu, dua-pulo, rua_ngapulu'",4
twenty,TWENTY,2,0,s(i)p/s(i)ʔ/(s)up/(s)ep/(š)ip/(z)əp,pulu/pulo/puluq/puloʔ,second morpheme (core for 'ten' in decimal compounding),"TK: sip, šip, səp, śəp, zəp, sup; AN: pulu, puloq, puluʔ, pulò",4
twenty,TWENTY,2,0,initial s-/z- (~š-/ś-),p-/pus-/pus- (in 'pusu/pusal/pusau'),onset of the 'ten' morpheme,"TK: sip, səp, śəp, zəp; AN: pusal, pusau, pusál'",2
two,TWO,2,0,s,d,"onset, CV(C) initial","TK: sɔːŋ (Tai), səu (Kra), soŋ (Tai); AN: dusa (Formosan), duhá (W.MP), duha (W.MP)",3
two,TWO,2,0,s,s,"onset, CV(C) initial (some Formosan AN)","TK: sɔːŋ (Tai), soŋ (Tai); AN: suua (Formosan), su:a (Formosan)",2
two,TWO,2,0,θ/ɬ,d,"onset, CV(C) initial, voiceless/voiced alternation","TK: θoŋ (Tai), ɬau (Hlai); AN: dusa (Formosan), duha (W.MP)",2
two,TWO,2,0,Vŋ,a,coda/final,"TK: sɔːŋ (Tai), θoŋ (Tai); AN: dusa, duha",2
two,TWO,2,0,ou/au,ua/oa,vowel sequence,"TK: dou (Hlai), łau (Hlai); AN: rua (Formosan), ruaʔ (W.MP), lowa (W.MP)",3
two,TWO,2,0,h,ʔ/∅,"onset, certain branches","TK: hja (Kam-Sui), hou (Lakkia-Biao); AN: ʔuwa (W.MP); r.o.a (W.MP)",2
vomit,VOMIT,2,0,k,ʔ,coda,"TK: jouk, juək, uak, ʔuak, ðuək; AN: otaʔ, mutaʔ, motäʔ, ʔotaʔ",3
vomit,VOMIT,2,0,ʔ,ʔ,onset,"TK: ʔuak, ʔɔk, ʔu:ak; AN: ʔotaʔ, ʔutɔʔ, ʔut'laʔ, ʔota",4
vomit,VOMIT,2,0,uə/uɔ/uː,u/ut,nucleus (vowels before coda),"TK: juək, uak, ʔu:ak, ðuɔk, ðuək, ɹuɔk; AN: uta, ututa, an-uta, ʔutɔʔ, mutaʔ, motäʔ",3
vomit,VOMIT,2,0,j,%,onset,"TK: jouk, juək, jok; AN: (mostly vowel-initial: uta, ota, etc.)",2
vomit,VOMIT,2,0,s/z,s,onset,"TK: zu:k; AN: suka, sukaʔ, soka, mosuka",2
vomit,VOMIT,2,0,aː,a,vowel nucleus,"TK: taːk, ra:k, ha:k, la:k; AN: ota, suka, uta, tara-, motäʔ",2
walk,WALK,2,0,p/b,k/g/l/d,onset,"TK pai, pja:i, paːi, fei, Hlai pei ~ AN lakaw, lakad, dalan, makar, kay, akar",2
walk,WALK,2,0,ai/a:ŋ/a:m,"a(o), aw, ay",nucleus/final,"TK pai, pja:i, paːi, ja:ŋ ~ AN lakaw, makar, kay, akar, panaw",3
walk,WALK,2,0,d/t,d/l/r,onset,"TK dən, dəən, də:n, teu, ta:ŋ ~ AN dalan, lakad, lakaw, akar, panaw",2
walk,WALK,2,0,s/ch/ćh,k/g,onset (secondary/compounds),"TK saːm, cham, ćham ~ AN lakad, makar, akar",1
what,WHAT,2,0,ma,ma,"syllable, 2nd element or prefix","ni-maŋ (TK kam_sui), ka-ma (TK tai), tu-ma (TK tai) :: ma'ad, maanu, umaqan (AN formosan)",4
what,WHAT,2,0,ka,ka,"onset syllable, 1st element/prefix","ka-ma (TK tai), ka.⁴_lɛ.⁶ (TK lakkia_biao), kai-ma (TK tai) :: kaanani (AN formosan), kanoʔ (AN formosan)",3
what,WHAT,2,0,ni,ni,"syllable, initial element","ni-maŋ, ni-nam (TK kam_sui) :: inona, ina, fiani (AN western_mp/shwng)",2
what,WHAT,2,0,ŋ,ŋ,"coda, nasal ending","maŋ (TK kam_sui), laŋ (TK tai), plang (TK hlai) :: umaqan, maanu, ngadan (AN formosan/western_mp)",3
what,WHAT,2,0,tu-/ti-,cu-/tu-,"1st syllable, root onset","tu-ma (TK tai), ti-jɘi (TK tai) :: cúma (AN formosan)",2
what,WHAT,2,0,a,a,"syllable, initial position or full root","at-maŋ (TK kam_sui), a.r.a.j (TK tai), ʔa-ńaŋ (TK tai) :: acni, ano, ane, apa, a- (AN forms)",3
when,WHEN,2,0,na(n),na(n),coda or final sequence,"TK: na.³⁵_ći.³¹_na.⁴², ca:n.⁵⁵_na.³³_ve.²⁴, ja:m.²_dai.¹ ; AN: kanuwan, knuan, kinan, kasayan",4
when,WHEN,2,0,ka,ka,word initial/onset,"TK: kam_sui forms (implied by overall CV shapes); AN: kasayan, ka-ano, kaʔno, kapirá",3
when,WHEN,2,0,ja/jɜ/jɘ,ya(i)/ia,medial vowel/glide clusters,"TK: ja:m.²_dai.¹, ja:m.²_laɨ.⁶, θɜi²³+ja²⁴ ; AN: viena, oviena, ginaín",2
when,WHEN,2,0,mɨa/mɨɨa,ma(ka),"syllable initial, especially in composite/derivational items","TK: mɨa.³-raj.¹, mɨ:a.⁴_dai.², mɨ:a.⁴_lai.², mɨɨa_l̪ai ; AN: makano, ma- in some forms",2
when,WHEN,2,0,si/śi/sɘi,si,word initial,"TK: śi.²¹²_nu.³⁵, si.²_zə.², sɘi³³+hɛ²̘+³¹ ; AN: si mango",1
where,WHERE,2,0,t-/ts-/ti-,di-/ti-/ʔi-,onset,"TK: ti:.⁴_nai.¹, tei.⁶_rɔi.², tsjau² ~ AN: diin, diʔin, t.i.ŋ.k.i, i-cua, ʔin'to",4
where,WHERE,2,0,nau/nai/laɨ,nu/ni/na,"rime, 2nd syllable","TK: ti:.⁴_nai.¹, tsəm² nau¹, caɨ.² ~ AN: nénu, dino, ʔattuʔ, andi-doni",3
where,WHERE,2,0,ka-/kja-/kjaɨ,ka-/ʔika-,"onset, non-initial","TK: ka_n̪ai, kjɛk⁵⁵+ɹəɯ³¹ ~ AN: ikaɖa, ʔikayɖa, ka|anu|ko",2
where,WHERE,2,0,ja-/jaːk,ya-/yan,onset/rime,"TK: jaːk²²+lɤi²¹ ~ AN: iiyan, ʔiʔí'an",2
where,WHERE,2,0,tsj-/tjoŋ-/ȶum-,t-/tu-,onset,"TK: tsjau², tjoŋ³ n̥u¹, ȶum² nau¹ ~ AN: tute, t.i.ŋ.k.i, i-ntua",2
white,WHITE,2,0,kh/h,p/b,onset,"TK: kha:u, ha:u, khaw; AN: puti, putih, busa, bida",2
white,WHITE,2,0,a:u/aw/au,u/i,main vowel,"TK: kha:u, ha:u, khaw; AN: puti, putih, pusi, busa",2
white,WHITE,2,0,p/ph,p/b,onset (CVC roots),"TK: pak, phək, plie:k, poʔ; AN: puti, putih, busa, bida",3
white,WHITE,2,0,k (coda),t/ʔ/k (coda),coda,"TK: pak, phək, poʔ, plie:k; AN: puti(h), putiʔ, hilak, apu-ui",2
wide,WIDE,2,0,kw,l(w),onset,"TK: kwa:ŋ, khwa:ŋ, kwhaŋ / AN: lawaŋ, lawag, labaŋ, malúang",4
wide,WIDE,2,0,a,a,nucleus/vowel,"TK: kwa:ŋ, ka:ŋ / AN: labaŋ, lawag, lawaŋ",5
wide,WIDE,2,0,ŋ,ŋ,coda,"TK: kwa:ŋ, khwa:ŋ, ka:ŋ / AN: labaŋ, lawaŋ, malúang, wayang",5
wide,WIDE,2,0,kh,l,onset (aspirate vs. lateral),"TK: khwa:ŋ / AN: labaŋ, lawag",2
wide,WIDE,2,0,fa,fa,onset+nucleus,TK: fa:ŋ / AN: fafʔohə,2
wife,WIFE,2,0,ma/i/mi,"ma, mi, bin, min",syllable onset + nucleus,"TK: mai, ma:i, mi:a, mia, mɜi; AN: minai, binanauʔaz, binaj, mahari",3
wife,WIFE,2,0,wa,wa,onset + rime (CVCV),"TK: waːi, wa; AN: asawa, sawa, asawá'",4
wife,WIFE,2,0,ni,"bin-, min-",onset,"TK: ni, nia (Kam-Sui); AN: binanauʔaz, binaj, minai",2
wife,WIFE,2,0,ʔbjak/bjaːk/mjak,bab-,labial cluster (complex onset),"TK: ʔbjak, mbjaːk (Kam-Sui); AN: babae (Tagalog, etc), babáy",2
wife,WIFE,2,0,l/j,y/j,"onset, especially in bisyllabic forms","TK: lja, lia, lak-; AN: yaʔɔn, hiyalo, yɨhɨn",1
wife,WIFE,2,0,fa-/va-,fa-/va-,onset (Formosan),"TK: (absent); AN: fafahi, vaɬau; potential for matching if additional data found",1
yellow,YELLOW,2,0,n,n,onset or coda,"TK: han, nan, man, hen, hin; AN: ning, nin, kuning, kunig",4
yellow,YELLOW,2,0,ŋ,ng,coda/final or onset,"TK: ŋan, lɨaŋ, ziaŋ; AN: ngila, ngilá, kuning",3
yellow,YELLOW,2,0,l,l,onset or medial (esp. CV-lV),"TK: lɨaŋ, ləŋ, lʉ̌aŋ; AN: law, lalaw, malulaw, dulaw",4
yellow,YELLOW,2,0,h,k,"onset, especially before -an/-aw","TK: han, hen, hwan, hɛːn; AN: kuning, kunig, kɛɾawiŋ, kurilaw",2
yellow,YELLOW,2,0,a,a,main vowel,"TK: han, man, nan, hwan; AN: law, malulaw, lalaw, kuning",4
yellow,YELLOW,2,0,i/e,i/e,medial or pre-coda vowel,"TK: hen, jeɛn, hɪːn, hɛːn; AN: ngila, ngilá, abiyal, melel",2
yellow,YELLOW,2,0,w,w,medial or pre-coda,"TK: hwan; AN: law, lalaw, dulaw",3
you,YOU,2,0,s,k,"onset, initial syllable","TK: saːu, sou, su:. AN: kamu, kau, kayu, kamuʔ",3
you,YOU,2,0,au~ou~u,amu~au~ayu~amuʔ,nucleus/rhyme,"TK: saːu, θou, sou, cau; AN: kamu, kau, kayu, kamuʔ, imu",4
you,YOU,2,0,c/ts/ʨ/ʃ/ɕ,s,"onset, palatal-alveolar variants","TK: cau, çau, śau; AN: simu, sih'kayo",2
you,YOU,2,0,m,m,onset; pronoun allomorphs,"TK: mu:, mɨŋ, meɨ; AN: moʔo, moyo, imu, kamu",3
you,YOU,2,0,θ,k,"onset, sometimes pronominal","TK: θou, θɔu; AN: kamu, kau, kayu",2
blood,BLOOD,1,1,l-,l-/r-,onset,"TK: lɯt, lɨ:t, lun, lət, lut; AN: lomos, lamɔs, rəməs, ramuʔ, rika",4
blood,BLOOD,1,1,t (coda),"s, ʔ, k (coda)",coda,"TK: lɯt, lət, lut; AN: rəməs, lomos, ramuʔ, damuʔ, dayaq",3
blood,BLOOD,1,1,ɬ-,r-/l-,"onset, Hlai vs. AN Formosan/SHWNG","TK: ɬuaȶ, ɬa:ȶ; AN: rəməs, ruga', luga', lamɔs",2
blood,BLOOD,1,1,p(h)-,d-/t-,"onset, especially Kam-Sui vs. Malayo-Polynesian","TK: pʰaːt, phat, phɔt; AN: daga, tagók, dugúʔ, daha",2
ear,EAR,1,1,h,t,onset,"TK: hu, huu, h.uː (Tai); AN: taliŋa, tayŋa, talenga (Formosan/WMP)",2
ear,EAR,1,1,k/kʰ/qʰ,t,onset,"TK: kha, kʰa, qha (Kam-Sui); AN: taliŋa, tayŋa, talenga (Formosan/WMP)",2
ear,EAR,1,1,ɓ/p/b,b,onset,"TK: ɓɤ+jɤ, bin, bə, ʔba (Tai, Kra, Kam-Sui); AN: balugbúg, buloŋa, buŋolan (WMP)",3
ear,EAR,1,1,u/ɯ/ɤ,a,vowel nucleus,"TK: hu, huu, ɣɯ, jɤ (Tai, Tai-Kadai); AN: taliŋa, talenga, tayŋa (AN, generally a but with nasal)",2
ear,EAR,1,1,j,ŋ,coda/nucleus,"TK: jɤ, jɯ, ʝɯ (Tai); AN: taliŋa, saliŋa, baluŋa (much nasal –ŋ replacing /j/ in structure)",2
ear,EAR,1,1,t/ts,t/d,onset,"TK: ta., tsai (Kra, Hlai); AN: taliŋa, tadinya, dalúnggan (Formosan/WMP)",3
ear,EAR,1,1,ai/aɯ,a,nucleus,"TK: zai, lai, ai, aɯ (Hlai, Tai, Kam-Sui); AN: taliŋa, talenga, tayŋa (a/a-)",2
ear,EAR,1,1,w/l,l,medial/onset,"TK: lɨa, wa, lu, la (Tai); AN: taliŋa, talenga, dalúnggan (Formosan/WMP)",2
star,STAR,1,1,d/l,b/v,onset,"TK: da:u, la:u, la:w, ɗaw | AN: bituín, biŋah, vituŋ, buʡis",3
star,STAR,1,1,a:u/aw,itu/ituŋ,vowel + coda,"TK: da:u, la:u, ɗaw | AN: bituin, vituŋ, bituon",2
star,STAR,1,1,ŋ,ŋ/n,coda,"TK: la:ŋ, səŋ, doŋ | AN: biŋah, vituŋ, bitoin",2
