concept_id,gloss,generosity,is_nonhit_control,tk_segment,an_segment,context,support,confidence
mosquito,MOSQUITO,2,0,Vŋ,aŋ/onɨŋ,rime/coda,"TK: ȵɔŋ, ńɔŋ, ɲoŋ, lja:n; AN: tamonong, tamonɨng, blawang, blabɔng",3
mosquito,MOSQUITO,2,0,juŋ/yuŋ,yamok/lamúk,CVC shape; medial vowel and nasal,"TK: juŋ, yuŋ; AN: yamok, lamúk – central vowel plus nasal codas",2
mosquito,MOSQUITO,2,0,mj/lj,lam/mam,onset; possible palatal/nasal cluster or labial onset variation,"TK: mjuŋ, lja:n; AN: lamúk, mumis, mumĕs",2
mosquito,MOSQUITO,2,0,c/cj,"ci-, ca-, tʃi-",onset; palatal affricate/stop to coronal or palatal,"TK: ci:n, ćam; AN: cikas, caçaRag, cikiči",2
mosquito,MOSQUITO,2,0,ŋ,ŋ,coda,"TK: ȵoŋ, ńoŋ, juŋ, lja:n; AN: tamonong, blawang, blabɔng, piruŋaŋ",4
mountain,MOUNTAIN,2,0,doŋ,dong-/dongo-/don-,"CVC skeleton (onset+nucleus+coda), full root","TK: ʔdoŋ³⁴+lin²⁵, ʔdoːi³³+ðən³⁵, ⁿdoŋ¹; AN: dongo, dongona, don- in torona/toro-, dote",5
mountain,MOUNTAIN,2,0,p(a)/pja/po,"bo-, vo(h)i-, bongo","onset, CV(C) skeleton","TK: pja³⁵, pja¹, pa³⁵, po33_pha323; AN: bongo, bohit-, vohitra, vohisy",4
mountain,MOUNTAIN,2,0,hau/hwou,"huŋa-, fuŋa-, gunung","onset, CV(C) skeleton, initial syllable","TK: hau3, hwou3; AN: huŋana, fuŋana, gunung",3
mountain,MOUNTAIN,2,0,qum/kuŋ,gunung,"onset+nasal coda, CVC skeleton","TK: qum⁴, kũŋ53_ɕo33; AN: gunung",2
mountain,MOUNTAIN,2,0,n,n (coda/medial),nasal coda or medial position,"TK: doŋ, qum, kuŋ; AN: gunung, dongo, anabo, tanety, huŋana",3
mouth,MOUTH,2,0,p,b,onset,"TK: pak, pa:k, pam, pom | AN: babah, báʔba, baʔba",3
mouth,MOUTH,2,0,p,ŋ,"onset (alternations, especially non-nursery forms)","TK: pak, pa:k | AN: ŋodoy, ŋapaʔ, ngusò, ŋaŋo",2
mouth,MOUTH,2,0,m,m,onset/medial,"TK: mom, mup, mɔːm, moɜm | AN: mohoŋ, mohong, munoŋ",4
mouth,MOUTH,2,0,ŋ,ŋ,onset/medial,"TK: ŋɔŋ | AN: ŋodoy, ŋuso, ŋapaʔ, ŋawang",5
mouth,MOUTH,2,0,a,a,nucleus,"TK: pa:k, pam, kaːu | AN: babah, tapak, ŋapaʔ, ngangá",4
mouth,MOUTH,2,0,k (coda),ʔ (coda),coda,"TK: pa:k, pak | AN: baʔba, tapak, ŋapaʔ",3
narrow,NARROW,2,0,p (coda),"t (coda), pit",coda; 'CVC' or 'pit' roots,"TK: kɛp, hɛːp, ja:p, jeːp, kɑp, njap, he:p / AN: piɨt, simpít, lipit, ʔɨpit, ansuḻpit, nalipit",4
narrow,NARROW,2,0,"k (onset, rare)",k (onset or medial),initial onset; in certain forms,"TK: kap, kɛp, kɐp, ki:p / AN: kitíd, kɛpaŋ, makule, maku(C)",3
narrow,NARROW,2,0,h~j (onset),,"onset; matches are less clear, may reflect affixation or variation","TK: he:p, hɛːp, hja:p, jeːp, jɛ:p / AN: (no direct clear onset match, but affixed or derived forms in AN: ma-, maku-, ma-, makə-)",2
narrow,NARROW,2,0,"ɛ, a (nucleus)","i, e (nucleus)",main vowel,"TK: kɛp, cɛ:p, hɛːp, kap, kɑp / AN: pit, kitíd, simpít, lipit, kɛpaŋ",2
nasalmucussnot,NASAL MUCUS (SNOT),2,0,muk/mu:k/mok,mok/kok/kokoŋo/kok,"CVC skeleton, bilabial nasal onset and velar coda","TK: muk (kam_sui/tai), mok (kam_sui); AN: kok (oceanic), kokoŋo (oceanic), mlaŋok",4
nasalmucussnot,NASAL MUCUS (SNOT),2,0,m- (nasal onset),m- (nasal onset),Onset of monosyllabic forms,"TK: muk, mɨk (tai); AN: mare, muluta, mlaŋok (oceanic)",3
nasalmucussnot,NASAL MUCUS (SNOT),2,0,-k/~-k,"-k, -ŋok, -ok",Coda (velar stop/nasal),"TK: muk, mok; AN: kok, kokoŋo, mlaŋok",3
nasalmucussnot,NASAL MUCUS (SNOT),2,0,na(m),"mlaŋ(ok), niruwɛkiŋ",Nasal-initial CVCV; potential root-initial mapping,"TK: nam-mu:k, na:m mu:k (tai); AN: mlaŋok, niruwɛkiŋ",2
neck,NECK,2,0,k-/kh-,l-,onset (CV(C) shape),"TK: kan.ɛn, kam.ko, khɔɔ, kʰ.ɔː, khɔ; AN: liqe, leg, leeg, leog, liə́g, liug, liʔɨg",4
neck,NECK,2,0,-ŋ,-ŋ,coda/final (nasal ending),"TK: zoŋ, ɬoŋ, tsɔŋ, zɔŋ, zuŋ; AN: loŋ (k.a.l.o.ŋ), lohoŋ",4
neck,NECK,2,0,z-/ʒ-,r- (esp. in rVrV shapes),onset,"TK: ʒau, ʒɔ, zuŋ, zoŋ; AN: ruren, rurən, rə'əʔ, réʔér",3
neck,NECK,2,0,wan/van,"wa(r)-, w-",full root or initial syllable,"TK: wan, wan; AN: waru, wáru', wao",3
neck,NECK,2,0,nVn/-nan,nVn/-nan,full form,"TK: ńən, ʔdən; AN: niʔən, mudan",2
neck,NECK,2,0,ta-/ka-,t-/k-,"onset (less common, scattered)","TK: ta.ćəu, ka_tu; AN: t.u.kʰ.oː, toro, atoka, k.a.k.o.r.o.k",2
needleforsewing,NEEDLE (FOR SEWING),2,0,m,m,coda,"TK: tɕim, cim, ćəm, cham; AN: dagum, dayum, daum, djaum, soɾem",5
needleforsewing,NEEDLE (FOR SEWING),2,0,tɕ/c/ć/s/ts/ɕ,d/j/dj,onset,"TK: tɕim, cim, ćəm, śɨm, tsɪm; AN: dagum, dayum, djaum, di'gum (voiced affricate variation)",3
needleforsewing,NEEDLE (FOR SEWING),2,0,k/kʰ,g,onset,"TK: khjam, khěm, khem, khiam; AN: dagum, di'gum, dagom",2
needleforsewing,NEEDLE (FOR SEWING),2,0,i/ɪ/ɨ/ɛ/ə,a/u,nucleus (vowel),"TK: tɕim, khjam, ćəm, khěm; AN: dagum, dayum, djaum, daum, rahum",3
needleforsewing,NEEDLE (FOR SEWING),2,0,n-dental nasal,n/d,onset,"TK: ljin (rare), sum (but n is rare here); AN: nomay, dinum, danda~dadahuŋ",1
new,NEW,2,0,m,b,onset,"TK mai, man-, măɯ, maɨ; AN bagu, bag-o, bayo, bayu, bovaa",4
new,NEW,2,0,p,b,onset,"TK pa:n, pa:ŋ; AN ba'go, bag-o, bayu",3
new,NEW,2,0,a,a,nucleus (vowel),"Widespread in both: TK mai, man, pa:n; AN ba'go, bag-o, baroʔo, vao, bayu",5
new,NEW,2,0,ai/aj,ay/ayu,rime/nucleus,"TK mai, maj, mày; AN bayo, bayu",3
new,NEW,2,0,w,v/w,onset,"TK wai; AN vao, vaoʔaə, wawɔɾu",2
new,NEW,2,0,m̥/h̃,f,onset (possibly devoiced/aspirated > fricative),"TK m̥əi, m̥ai, h̃wai; AN fáev|a, faqlhu, falami",3
nine,NINE,2,0,k-/c- (palatalized or velar onset),s-,onset,"TK: kiu, kjʌu, kjiu, cjou, cju, ceu; AN: siva, siwa, syam, sia, sio, s.e.w.aː.j",3
nine,NINE,2,0,au~ou~iu (diphthong),ia~io~iwa (diphthong/vowel sequence),nucleus,"TK: kiu, kaau, kou, ceu, cju, cau; AN: sia, sio, siwa, siyam, siyow, siaw",3
nine,NINE,2,0,-w / -u (coda or glide),-w / -m / -ʔ / -n,coda/glides,"TK: kiw/kju/cju/kaw; AN: siwa/siyam/sio/siow/siya:m, siyám, siwaʔ",2
nine,NINE,2,0,s-,s-,onset (isomorphic),"TK: sau, so_laŋ; AN: siva, siwa, sia, siyow, syam",5
nit,NIT,2,0,k/kʰ,l/r,onset,"TK: kai.⁵, khai.³, khaj.², kjai.⁵, cai.⁵ ; AN: lia, liða, lite, lisa, lita, rita, rite, ria",3
nit,NIT,2,0,ai,i/a,nucleus,"TK: kai.⁵, khai.³, kjai.⁵ ; AN: lia, lite, lisa, lita",3
nit,NIT,2,0,n,n,onset or coda,"TK: ni.⁴, nan.² ; AN: nai, nɨŋgoto, noche, noŋgɔtɔ, nanda, manda",2
nit,NIT,2,0,tam,ta,"onset+C, stem 2","TK: tam.²⁴_ma.⁰_ten.³³, qa.⁰_tam.⁵⁴ ; AN: lita, rita, ta in forms like lita, teli, aparite",2
nit,NIT,2,0,wan,na,coda,"TK: wan.¹ ; AN: lisa-na, mand-a, nanda, nai",2
no,NO,2,0,ma-,ma-,onset,"TK: ma:j, mai, maj, ma.³¹_ʔʒəu; AN: mao, mareha, marefa",3
no,NO,2,0,baw/bau/bo,noa/nao,onset with labial/voiced stop vs. nasal; CVC/CVCV,"TK: baw, bau, bɔ:; AN: noa, nao",2
no,NO,2,0,me/mei/mi,mai/mae-,"onset + front vowel, possibly with palatal off-glide","TK: mei, me, mi; AN: mae, mai, eia",2
no,NO,2,0,tja/cai/cia,sia/si!ai/seai,alveolar/palatal affricate onset,"TK: tja, cai, cia, cɨi; AN: sia, si!ai, seai",2
no,NO,2,0,hau,hiai,onset h- plus diphthong,TK: hau; AN: hiai,2
oldwoman,OLD WOMAN,2,0,pa-/pwa-,"pa-, paji, para","onset, initial syllable","TK: pa.lou (lakkia_biao), pwa.lo (kam_sui), pa.lou (kam_sui); AN: paji (formosan), para (logea_para)",4
oldwoman,OLD WOMAN,2,0,mɛ:/me-/ma-,ma-/wahine/hine/eine/ine,"1st syllable, feminine/kin term stem","TK: mɛ:.thau (tai), mɛ:.ʔui (tai); AN: wahine (var. Oceanic), luahine (oceanic), hahine (oceanic), fineʔeiki (oceanic), vavine (oceanic)",3
oldwoman,OLD WOMAN,2,0,khon/kon,hōn/hɔn,"onset, body-related/kindred","TK: khon.thau, kon.thaw.jiŋ; AN: hākui, hɔmua",2
oldwoman,OLD WOMAN,2,0,ja-/ya-/ʒa-,ja/wahine/fine/eine/hine/ine,"initial or medial, feminine/kin stem","TK: ja.ce, ja.thau, ʒa.iə; AN: fineʔeiki, wahine, vavine, hahine, eine (all Oceanic)",3
oldwoman,OLD WOMAN,2,0,ŋ-,ŋ-,"onset, rare, but possible",TK: ŋɔk.iŋ (kra); AN: ŋāŋata (oceanic),2
person,PERSON,2,0,k,t,onset,"TK: kɔn, kun, khon, kɨn; AN: tao, taw, tau, táwlay",3
person,PERSON,2,0,n,w,coda/final,"TK: kon, kun, kɔn, khon; AN: tao, taw, tau, tágu",2
person,PERSON,2,0,w,w,onset/medial,"TK: wun, wɜn, wən; AN: taw, tau, tawo, tau[mata]",3
person,PERSON,2,0,ŋ,ng,coda/final,"TK: ŋjũ:n, ma_iŋ; AN: orang",2
person,PERSON,2,0,m,m,onset,"TK: ma_iŋ, ɱa:u, ma:u; AN: manusia, m.a.n.t.u.a.r.i",2
person,PERSON,2,0,h,ʔ,onset,"TK: hun, hʊn, hɯn; AN: ʔɨttaw, ʔomás', ʔipo'gaw",2
person,PERSON,2,0,au/a:u,au/aw,rime/nucleus,"TK: Ɂa:u, ŋa:u, ɱa:u; AN: tau, taw, sau, so'o",3
pig,PIG,2,0,m,mb/b,onset (CV- syllables),"TK: mu (Tai), mau (Tai), mhu (Kam Sui); AN: mbɔ (Oceanic), mbo!o (Oceanic), boso (Oceanic), babi (WMP)",4
pig,PIG,2,0,p,p,onset (less common in TK; rare),"TK: pou (Hlai); AN: purono, pʷeʔi, piki, poaka",2
pig,PIG,2,0,u/ou/ʌu,o/ɔ/u,nucleus (vowel),"TK: mu, mau, mou, mʌu; AN: mbɔ, mbo!o, buo, poaka, boso, pou",3
plantsomething,PLANT (SOMETHING),2,0,p/pl,p/pa/pe,onset (main root),"TK: plùuk, phuk, puk, plu:k, plo:k; AN: pamula, pɨmula, pamúla, pemula, palumaʔ",4
plantsomething,PLANT (SOMETHING),2,0,m-,ma-/mu-,prefixal onset,"TK: mje², mja², mbja¹, mia², mie² (mostly Kam-Sui); AN: malhuiza, mamwaʔ, muyaʔ, mamuwaʔ, mabinni",4
plantsomething,PLANT (SOMETHING),2,0,tam/dam/tjaŋ,tanum/tanom/tanim,"CVC skeleton, 't-n-m' root","TK: tam²⁴, dam¹, ʔdam¹, tjaŋ³⁵; AN: pagtanom, matanom, m.a.g.t.a.n.u.m, nagtaˈnim, ʔitanom",5
plantsomething,PLANT (SOMETHING),2,0,ja/jö,ya/wa,"palatal or labial medial, or second root syllable","TK: mja², mbja¹, pjö¹; AN: muyaʔ, m.u.j.a, mimuǥaʔ, mamuwaʔ",3
pound,POUND,2,0,t,t/d,"onset, CVC/CVCC skeleton","tai tup, tap, tam, tɔi; western_mp tut, tĕtuʔ, dak, mdak, m.i.t.o.t.o, ka|tut",4
pound,POUND,2,0,k,k/g,"onset, often CVC","kra kho, kam_sui wak; western_mp magtoktok, ka|tut, kijuk",2
pound,POUND,2,0,m,"maN-, mag-, mi-, mo-",prefix/preinitial,"tai maŋ; formosan maʈinapan, maka-runu, magtoktok, maŋsad, magbayu, mo-lobuʔo",3
pound,POUND,2,0,p,b,"onset, CVC","kam_sui tap; western_mp bayu, bi'yoʔ, balbag, bayhon, bayoen",2
pound,POUND,2,0,ch/s/ś,sy,onset,"tai chɔk, swa:u; formosan syaiboʔo, syaɭiboo",2
pound,POUND,2,0,n,n,coda or medial (rare),"kam_sui nâp, formosan insung, maʈinapan",1
pregnant,PREGNANT,2,0,ma(n)/me/mi,ma/mafa/mete/mes-,onset and syllable nucleus,"TK: ma:n, ma:n_luk, ma:n, me_lak, mi_sen; AN: mafua, meteana, mesere, mama",3
pregnant,PREGNANT,2,0,fa/n/fak,fa/va,"onset, initial of second element in compound","TK: fa:n, fak_san; AN: mafua, faitama, laβina",2
pregnant,PREGNANT,2,0,ta(i)/taŋ/tɔŋ,ta/ta(ma),onset and CVC frame,"TK: taŋ, ta:i_ʔda:ŋ, tɔŋ variants; AN: tama, faitama, hanautama",2
pregnant,PREGNANT,2,0,l/k (coda or medial),l/v,"coda/medial position, possibly reflecting an old lateral or stop","TK: la:k (ʔdɛŋ_la:k, pa_la:k); AN: laβina, laβina_hwej, lawa",1
red,RED,2,0,d/ɗ,d/r/l,"onset, initial CVC/CCVC roots","TK: ʔdeŋ, ɗɪŋ, dɛŋ, la:n, lɛŋ; AN: dirərəl, d.a.d.a.r.a.ʔ, puláʔ, marari",3
red,RED,2,0,ŋ,ŋ/n,coda or post-vocalic nasal,"TK: deŋ, lɛŋ, hoŋ, tɔŋ, xa:ŋ; AN: kahŋaŋ, ŋaŋilæhan, hendɛŋ, makakan",4
red,RED,2,0,l,l/r,onset/medial (esp. before sonorant/nasal),"TK: la:n, lha:n, lu:n; AN: puláʔ, nalibaga, dirərəl, marari",3
red,RED,2,0,h,h,"onset, especially in serial or alternate variants","TK: ha:n, hoŋ, haːn; AN: huloʔ, hendɛŋ",2
red,RED,2,0,p,p/f,"onset (less frequent, alternate roots)","TK: pu53_thjɔ53, pja.⁴²; AN: puya, puláʔ, furo, fulɨʔ",2
right,RIGHT,2,0,kw-/khw-,w-,syllable onset (CVC skeleton),"TK: kwa²³¹, khwa:, khwaa; AN: wawan, wanan, waɾaku",4
right,RIGHT,2,0,p-/ph-,t-,syllable onset,"TK: pa.³_xa.¹, phai_ten; AN: tu-o, tóo, toʔo",3
right,RIGHT,2,0,-ŋ,-n,syllable coda/final nasal,"TK: pa:ŋ, beŋ; AN: wanan, kanan, vanan",3
right,RIGHT,2,0,fa-/wa-,va-/wa-,syllable onset,"TK: fa.¹, wa.³⁵; AN: vanan, wawan, waɾaku",3
right,RIGHT,2,0,m-,m-,syllable onset (less common),"TK: maŋ, mjan; AN: moya",2
road,ROAD,2,0,l,l,"onset, especially CVC, CVN shapes","TK: loŋ, lɔn, lo; AN: lalana, lalagne, lalabe, la-; many forms in both families",4
road,ROAD,2,0,ŋ (coda),ŋ (medial/coda),coda or second syllable nasal,"TK: loŋ, ta:ŋ, ca:ŋ; AN: lalagne, haŋana, nolaŋo, siraŋa",4
road,ROAD,2,0,k/kh,h,"onset, sometimes C-initial in AN, aspirate/nonaspirate variation in TK","TK: khun, ku:n, kau, kwhən; AN: hala, huana, haŋana",3
road,ROAD,2,0,n (coda or second syllable),"n (medial, final)",syllable-final nasal or intervocalic nasal,"TK: non, hon, lən, hun; AN: alanui, huana, haŋana, nolaŋo",3
road,ROAD,2,0,t/th,t/d,"onset, sometimes in compounds","TK: tha-non, tɐŋ, ta:ŋ; AN: atara, dal, ritani",2
root,ROOT,2,0,l,l,"onset (CVC, CV:C)","TK: lak, la:k, l̪aak, laːk; AN: lamit, lamot, la'mut",5
root,ROOT,2,0,k,k,"coda/medial (CVC, CVCV)","TK: lak, la:k, kɔk; AN: f.a.k.a, p.a.r.a.k.a, faka",3
root,ROOT,2,0,ŋ,m,coda (CVŋ ~ CVm),"TK: haːŋ, ha:ŋ, saŋ; AN: amut, hamuʔ, gamil",2
root,ROOT,2,0,h,h,onset,"TK: ha:k, haːŋ; AN: hohás, hamuʔ",3
root,ROOT,2,0,a,a,vowel nucleus,"TK: la:k, ha:k, kan, saŋ; AN: lamut, gamil, lamit, faka, ramisi",5
root,ROOT,2,0,s,s,onset/coda,"TK: saŋ, sa:ŋ, ɕi44; AN: bossor, ramísi, rarĕs",2
root,ROOT,2,0,r,r,onset,"TK: ɹaːk, râak, ri:u1, rip8; AN: ramísi, rarĕs",2
rope,ROPE,2,0,l,l,onset,"TK: laːm, la:k, laːk; AN: laetse, lúbid, loˈbid, tali",4
rope,ROPE,2,0,aː,a,nucleus (first syllable),"TK: laːk, laːm, tɕaːk; AN: tali, talísi",3
rope,ROPE,2,0,k (coda),d/t,syllable coda,"TK: la:k, laːk, ca:k; AN: lúbid, talid, sulók",2
rope,ROPE,2,0,tɕ/c/s onset,t/s onset,onset (CVC skeleton),"TK: ca:k, cək, tɕaːk, ɕaːk, saːk; AN: tesi, taisi, t(a)lisi, sa'ís",3
rope,ROPE,2,0,a (nucleus),i (nucleus),second syllable nucleus,"TK: laːk, ca:k, tɕaːk; AN: tesi, tali, t(a)lisi",2
rotten,ROTTEN,2,0,n/l,l/r,onset,"TK lau, lu, la:n, ran, nau, na:w; AN lubok, lozitra, runot, lubók, ruw, ru...",3
rotten,ROTTEN,2,0,n,n,onset,"TK nau, na:w, nɐu, nâo, nau³¹; AN namɨuʔ, naboyok, nabwel, nabadyu, nahtaʔ, ndaán",3
rotten,ROTTEN,2,0,u/o/aʊ,u/o,nucleus (vowel),"TK lau, lu, nau, nɐu; AN lubok, pulu, ru, runot, podoot, bu, tubaŋəʔ",4
rotten,ROTTEN,2,0,ŋ,ŋ,coda,"TK δuŋ, ɣuŋ, zuŋ, joŋ, jɔŋ; AN kaŋkoŋ, tubaŋəʔ",2
rotten,ROTTEN,2,0,d/ɗ/δ/ɣ/z,d/ð/l/b,onset stop/fricative/affricate,"TK duk, ɗok, δuŋ, ɣuŋ, zuŋ; AN dunot, du..., də..., deɾɔwu, bu..., βu..., pulu",2
run,RUN,2,0,t,t,onset,"TK: teou²⁴, tiːu⁴⁴, tɛːu²³¹, teu.²; AN: tmalaŋ, tahuti, tohuti",3
run,RUN,2,0,l,l/r,onset,"TK: laŋ.⁶, lɛn.⁶, lɛ:n.⁴, lon.⁴, lie:n.⁶; AN: lari, raka-, raga-, holo",3
run,RUN,2,0,ŋ,ŋ,coda,"TK: laŋ.⁶, kwaːŋ⁴², suai.⁴², wiŋ.³, wîŋ; AN: tmalaŋ, soŋ",3
run,RUN,2,0,p/b,p/b,onset,"TK: puət³³, puːt³³, pɨat.⁵, pu:t.⁷, plɛ.⁵, pjeu.⁵, pja:u.⁵; AN: p.l.a.j.u, -palu, possibly palu in -ma-s-palu",3
run,RUN,2,0,u/o/a,a/o,nucleus (vowel),"TK: teou²⁴, tiːu⁴⁴, tɛːu²³¹ (u/ɛ:a), lon.⁴ (o), laŋ.⁶ (a); AN: tmalaŋ (a), holo (o), oma (o/a), lari (a), raga- (a)",2
salt,SALT,2,0,k,k,onset (CVC skeleton),"TK: kə:, kɔʔ, kju, klɨ:a; AN: kasin, kasín, kínu (cikV/cimu in Formosan)",4
salt,SALT,2,0,c,s,onset (singleton),"TK: cuʔ, cjuʔ, cua; AN: asin, asín, siŋ, simuton, sigɨm",3
salt,SALT,2,0,kl,k,cluster onset vs. simplex,"TK: klɨ:a, klu, klʉa; AN: kasin, kasín (initial k)",2
salt,SALT,2,0,du/ⁿdu/dwa,timu/timo,"C-initial, labial vowel/glide","TK: ʔdua, ʔdwa, ⁿdwa, ⁿduə; AN: tímus, timoʔ, simuton",2
salt,SALT,2,0,ń,n/ni,onset/nasal,"TK: ńəu, ńćau, ńa:u; AN: maaíni, ni in asin, kasin",2
scratch,SCRATCH,2,0,k,k,"onset (CVC, CVVC, clusters, and full roots)","TK: koi, kwaːi, kao, kɐu; AN: katɨl, kurit-, kamas, k.o.i, kumamot, kɔlus",5
scratch,SCRATCH,2,0,w,w,"medial/glide (following k, or Cw pattern)","TK: kwaːi, ŋwa, ŋwaːi; AN: kəmáwah, qaʀaw, macagao",3
scratch,SCRATCH,2,0,ŋ,ŋ/g,onset (nasal or voiced stops),"TK: ŋwa, ŋwaːi; AN: guŋkuíʔ, gumats, gog-oen, gi'tɨl",2
scratch,SCRATCH,2,0,t,t/-t/-d,coda or root final (often as -t/-d/-l),"TK: juat, tsut, koi, kɐu; AN: katɨl, kurit-, makatɨh, kadkadən, makkukkúd",4
scratch,SCRATCH,2,0,aːu~au,ao~aw,main vowel nucleus in CVC/CVVC for root,"TK: ŋwa, kao, kɐu; AN: macagao, qaʀaw",2
sea,SEA,2,0,h,h,onset,"TK: ha:i, hoːi, haːi; AN: hawa, hawaʔ, hawu",4
sea,SEA,2,0,ha,ba,syllable onset,"TK: ha:i, haːi; AN: bay, baybay, báyu, báybay (b/h alternation noted in some Austronesian)",3
sea,SEA,2,0,l,l,onset or medial,"TK: la:ŋ, lam, le:, la:i; AN: lau, lavo, lavək, liyar",3
sea,SEA,2,0,ai~ei,ay,nucleus,"TK: ha:i, hai, la:i; AN: baybay, bay",2
sea,SEA,2,0,ŋ,n,coda,"TK: mo.⁴²_ŋ.⁴², la:ŋ; AN: masĕn, mɔhin",2
sea,SEA,2,0,th/t,t/d,onset,"TK: tha.¹-le:, t̪ha_l̪ee; AN: dagat, dáːgat, d.i.l.i.ʔ, taaw, ta:wo",2
seven,SEVEN,2,0,t͡s/ɕ/s/š/c/tɕ,p/f,onset,"TK: sɐt, ɕɐt, tɕɜt, tsɐt, sɜt; AN: pitu, pittu, fito, fitu",3
seven,SEVEN,2,0,"VC (mostly -at, -et, -it, -ɛt, -ɐt, -ɜt, -ət)","itu, ito, ituʔ, itoʔ",rime,"TK: cat, cet, ɕit, sɐt; AN: pito, pitu, pitó', ito, itu",3
seven,SEVEN,2,0,-t (coda),-tu/-to (syllabic ending),coda vs. open CV ending,"TK: cet, sɐt, tɕit; AN: pitu, pito, pitú, pittu",3
seven,SEVEN,2,0,"h/th (minority, C1)",Ø,initial,"TK: hət, thət, thou; AN: pitu, fitu (no h/th in AN forms)",2
sew,SEW,2,0,n-/ȵ-/ń-,t-/d- (and ts-/ʈ-/ṭ-),onset,"TK nip/ńip/ȵep (Tai, Kra, Kam-Sui, Hlai) vs. AN tahi, ta(ʔ)is, daʔit, ts-m-aqis, ʈəmaʔi (Western MP, Formosan)",2
sew,SEW,2,0,-ip/-ep,-it/-is/-is,rime/coda,"TK nip, jep, ńep, ćip (Tai, Kam-Sui, Hlai) vs. AN daʔit, caʔit, tahi, taqis, (Formosan, W.MP)",4
sew,SEW,2,0,j-/ɲ-/ȵ-,s-/ts-/sh-,onset (possibly palatalization-coronal match),"TK jap/jep/jɛp/ȵep/yep (Tai) vs. AN sh-m-aqish, ts-m-aqis, sais, smais (Formosan)",3
sew,SEW,2,0,fa(ː)ŋ/foːŋ,bet/get (labial stop + coronal),CVC skeleton,"TK faŋ, foːŋ (Kam-Sui, Tai) vs. AN bet, get, ʔu'gut (W.MP)",2
sew,SEW,2,0,che/cha,ca- (onset c-),onset,"TK che, cha (Kam-Sui) vs. AN caʔit, cəmaqis (W.MP, Formosan)",2
shitdefecate,SHIT (DEFECATE),2,0,kh/h/x,h,onset,"TK: khi (multiple Tai), hai (Tai), xi (Tai), ha:i (Hlai); AN: haá (Oceanic), heheɣa (Oceanic), heɣa, hamuti",3
shitdefecate,SHIT (DEFECATE),2,0,s,s,onset,"TK: soŋ (Kam-Sui), soŋ (Hlai); AN: sosoa, siko, sɔsɔa, saŋa (Oceanic)",2
shitdefecate,SHIT (DEFECATE),2,0,f,f/fe/v/ve,onset,"TK: foŋ (Lakkia/Biao); AN: fe!a, fea, fia, fefe!a, veveɣa, ve- (Oceanic)",2
shitdefecate,SHIT (DEFECATE),2,0,k,k,onset/root,"TK: khi, ke, ko (various); AN: ke-, ko-, kufa, kekeve",1
shitdefecate,SHIT (DEFECATE),2,0,ŋ (coda),ŋ (coda),coda,"TK: paŋ, foŋ (Kra/Lakkia); AN: saŋa",1
shitdefecate,SHIT (DEFECATE),2,0,p,p/b/m,onset (labial),"TK: pe, paŋ (Kra, Kam-Sui); AN: epoa, epe, embo, mbeɣa, mbukulu (Oceanic)",2
shitdefecate,SHIT (DEFECATE),2,0,u/o (nucleus),u/o (nucleus),nucleus (main vowel),"TK: uk, ok, o:k (Kam-Sui, Tai); AN: mbukulu, neʔi, oni, hamuti, tuʔumamaʔo",1
shitdefecate,SHIT (DEFECATE),2,0,t/ć,t/ti,onset/syllable,"TK: ćɛ, će (Kam-Sui); AN: titiko, tiko, ti-, taítaí",1
short,SHORT,2,0,t,t,"onset, CVC skeleton","TK: tin³⁴, tɜn³³, tan.³, t̪am; AN: tiku, tik, putul, tuŋ, antikey, aptek",4
short,SHORT,2,0,n,n,"coda/final, medial","TK: tan, tin, ndin, san; AN: nanʉhtʉ, anyid, tanam, aynyed",3
short,SHORT,2,0,l,l,onset/medial,"TK: lən.⁴, lɔt.⁹; AN: lebu, llebu, liketi, lilinnak",3
short,SHORT,2,0,p,p,"onset, CVC skeleton","TK: pɔ:t, pɔt.¹; AN: putul, paʔ, aptek, afofa",2
short,SHORT,2,0,s,k/s/q,"onset, possibly lenited or via affrication","TK: san, sên; AN: sik, ayked, qiqiú, qof",2
sit,SIT,2,0,n/l/ŋ (onset/root+C),ŋ (coda)/-ng,CVC(C) with final nasal,"TK: naŋ, laŋ, năŋ, lakkia_biao niŋ.⁵, hlai tsɔŋ3, coŋ.³; AN: maiang, guráng, totoláŋ, iŋkod",4
sit,SIT,2,0,ts/t/s (onset),t/tʔ (onset),initial position,"TK: tsɔŋ3, tsoŋ3, tsuŋ3, sui.⁵³, tui.⁶; AN: tuaparo, tuʔo, tuku-, tluuŋ, t'ɔbɔ",3
sit,SIT,2,0,ui/oi (nucleus/diphthong),u/o (nucleus),vowel/diphthong,"TK: hui⁶, sui.⁵³, tui.⁶, lui⁵, zu:i.⁶; AN: tuku-, tuluuŋ, to(C)–, tuaparo, toboke",3
sit,SIT,2,0,ŋ (coda),ŋ (coda),coda,"TK: naŋ, laŋ, tsɔŋ3, tsoŋ3, coŋ.³; AN: maiang, guráng, totoláŋ, tluuŋ",5
six,SIX,2,0,l-/h-/ɣ-/ʝ-/z-/ð-,ʔ-/ø-,onset,"TK: lɔk, hok, ɣɔk, jɔk, zok, ʝɔk, ðɔk; AN: ʔanum, anəm, unum, unom",4
